2 5.000000000000000000e-01 2.000000000000000355e+01 2.000000000000000000e+00 1.599999999999999867e+00 1.499999999999999778e+00 1.473684210526315930e+00 1.710526315789473895e+00 1.813333333333333464e+00
4 2.500000000000000000e-01 2.000000000000000355e+01 2.000000000000000000e+00 1.599999999999999867e+00 1.499999999999999778e+00 1.400000000000000133e+00 1.666666666666666963e+00 1.789473684210526105e+00
8 1.250000000000000000e-01 2.000000000000000355e+01 2.000000000000000000e+00 1.599999999999999867e+00 1.499999999999999778e+00 1.473684210526315930e+00 1.710526315789473895e+00 1.446808510638297962e+00
